path,class,label,source_group,dataset_mode,grouping_strategy
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00422_flipped_1754.jpg,Healthy Leaf,3,class3::healthy_leaf00422,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00422_flipped_1765.jpg,Healthy Leaf,3,class3::healthy_leaf00422,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00422_flipped_389.jpg,Healthy Leaf,3,class3::healthy_leaf00422,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00422_flipped_98.jpg,Healthy Leaf,3,class3::healthy_leaf00422,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00422_shifted_1665.jpg,Healthy Leaf,3,class3::healthy_leaf00422,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00422_shifted_419.jpg,Healthy Leaf,3,class3::healthy_leaf00422,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00422_shifted_81.jpg,Healthy Leaf,3,class3::healthy_leaf00422,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00422_shifted_885.jpg,Healthy Leaf,3,class3::healthy_leaf00422,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00423_bright_1377.jpg,Healthy Leaf,3,class3::healthy_leaf00423,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00423_bright_736.jpg,Healthy Leaf,3,class3::healthy_leaf00423,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00423_bright_920.jpg,Healthy Leaf,3,class3::healthy_leaf00423,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00423_flipped_709.jpg,Healthy Leaf,3,class3::healthy_leaf00423,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00423_rotated_1980.jpg,Healthy Leaf,3,class3::healthy_leaf00423,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00423_shifted_1002.jpg,Healthy Leaf,3,class3::healthy_leaf00423,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00424_flipped_1926.jpg,Healthy Leaf,3,class3::healthy_leaf00424,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00424_rotated_653.jpg,Healthy Leaf,3,class3::healthy_leaf00424,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00424_shifted_126.jpg,Healthy Leaf,3,class3::healthy_leaf00424,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00424_shifted_483.jpg,Healthy Leaf,3,class3::healthy_leaf00424,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00424_zoomed_1615.jpg,Healthy Leaf,3,class3::healthy_leaf00424,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00424_zoomed_938.jpg,Healthy Leaf,3,class3::healthy_leaf00424,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00425_flipped_338.jpg,Healthy Leaf,3,class3::healthy_leaf00425,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00425_sheared_947.jpg,Healthy Leaf,3,class3::healthy_leaf00425,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00426_bright_406.jpg,Healthy Leaf,3,class3::healthy_leaf00426,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00426_flipped_294.jpg,Healthy Leaf,3,class3::healthy_leaf00426,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00426_flipped_467.jpg,Healthy Leaf,3,class3::healthy_leaf00426,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00426_sheared_739.jpg,Healthy Leaf,3,class3::healthy_leaf00426,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00426_shifted_1579.jpg,Healthy Leaf,3,class3::healthy_leaf00426,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00427_flipped_1112.jpg,Healthy Leaf,3,class3::healthy_leaf00427,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00427_flipped_1375.jpg,Healthy Leaf,3,class3::healthy_leaf00427,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00427_zoomed_780.jpg,Healthy Leaf,3,class3::healthy_leaf00427,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00428_sheared_167.jpg,Healthy Leaf,3,class3::healthy_leaf00428,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00428_sheared_1979.jpg,Healthy Leaf,3,class3::healthy_leaf00428,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00429_bright_111.jpg,Healthy Leaf,3,class3::healthy_leaf00429,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00429_flipped_1812.jpg,Healthy Leaf,3,class3::healthy_leaf00429,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00429_sheared_175.jpg,Healthy Leaf,3,class3::healthy_leaf00429,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00429_sheared_378.jpg,Healthy Leaf,3,class3::healthy_leaf00429,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00429_sheared_386.jpg,Healthy Leaf,3,class3::healthy_leaf00429,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00429_sheared_7.jpg,Healthy Leaf,3,class3::healthy_leaf00429,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00429_shifted_1188.jpg,Healthy Leaf,3,class3::healthy_leaf00429,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00429_zoomed_476.jpg,Healthy Leaf,3,class3::healthy_leaf00429,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00430_bright_1374.jpg,Healthy Leaf,3,class3::healthy_leaf00430,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00430_rotated_632.jpg,Healthy Leaf,3,class3::healthy_leaf00430,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00430_sheared_1685.jpg,Healthy Leaf,3,class3::healthy_leaf00430,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00430_zoomed_513.jpg,Healthy Leaf,3,class3::healthy_leaf00430,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00431_flipped_1750.jpg,Healthy Leaf,3,class3::healthy_leaf00431,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00431_rotated_932.jpg,Healthy Leaf,3,class3::healthy_leaf00431,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00432_bright_290.jpg,Healthy Leaf,3,class3::healthy_leaf00432,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00432_flipped_758.jpg,Healthy Leaf,3,class3::healthy_leaf00432,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00432_rotated_782.jpg,Healthy Leaf,3,class3::healthy_leaf00432,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00432_shifted_1541.jpg,Healthy Leaf,3,class3::healthy_leaf00432,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00432_zoomed_1487.jpg,Healthy Leaf,3,class3::healthy_leaf00432,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00433_bright_1741.jpg,Healthy Leaf,3,class3::healthy_leaf00433,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00433_bright_1931.jpg,Healthy Leaf,3,class3::healthy_leaf00433,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00433_flipped_413.jpg,Healthy Leaf,3,class3::healthy_leaf00433,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00433_sheared_355.jpg,Healthy Leaf,3,class3::healthy_leaf00433,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00433_sheared_492.jpg,Healthy Leaf,3,class3::healthy_leaf00433,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00433_shifted_1384.jpg,Healthy Leaf,3,class3::healthy_leaf00433,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00433_zoomed_869.jpg,Healthy Leaf,3,class3::healthy_leaf00433,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00434_bright_297.jpg,Healthy Leaf,3,class3::healthy_leaf00434,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00434_zoomed_1288.jpg,Healthy Leaf,3,class3::healthy_leaf00434,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00435_bright_979.jpg,Healthy Leaf,3,class3::healthy_leaf00435,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00436_flipped_1574.jpg,Healthy Leaf,3,class3::healthy_leaf00436,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00436_flipped_29.jpg,Healthy Leaf,3,class3::healthy_leaf00436,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00436_sheared_1045.jpg,Healthy Leaf,3,class3::healthy_leaf00436,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00436_shifted_1949.jpg,Healthy Leaf,3,class3::healthy_leaf00436,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00436_zoomed_992.jpg,Healthy Leaf,3,class3::healthy_leaf00436,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00437_bright_1233.jpg,Healthy Leaf,3,class3::healthy_leaf00437,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00437_bright_1744.jpg,Healthy Leaf,3,class3::healthy_leaf00437,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00437_sheared_1559.jpg,Healthy Leaf,3,class3::healthy_leaf00437,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00438_flipped_995.jpg,Healthy Leaf,3,class3::healthy_leaf00438,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00438_rotated_1570.jpg,Healthy Leaf,3,class3::healthy_leaf00438,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00438_sheared_661.jpg,Healthy Leaf,3,class3::healthy_leaf00438,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00439_bright_1362.jpg,Healthy Leaf,3,class3::healthy_leaf00439,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00440_bright_477.jpg,Healthy Leaf,3,class3::healthy_leaf00440,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00440_rotated_1816.jpg,Healthy Leaf,3,class3::healthy_leaf00440,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00440_sheared_1879.jpg,Healthy Leaf,3,class3::healthy_leaf00440,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00440_shifted_1203.jpg,Healthy Leaf,3,class3::healthy_leaf00440,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00440_zoomed_1414.jpg,Healthy Leaf,3,class3::healthy_leaf00440,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00440_zoomed_226.jpg,Healthy Leaf,3,class3::healthy_leaf00440,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00440_zoomed_453.jpg,Healthy Leaf,3,class3::healthy_leaf00440,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00441_bright_1128.jpg,Healthy Leaf,3,class3::healthy_leaf00441,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00441_shifted_344.jpg,Healthy Leaf,3,class3::healthy_leaf00441,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00442_bright_1488.jpg,Healthy Leaf,3,class3::healthy_leaf00442,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00442_bright_1671.jpg,Healthy Leaf,3,class3::healthy_leaf00442,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00442_flipped_1795.jpg,Healthy Leaf,3,class3::healthy_leaf00442,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00443_bright_1354.jpg,Healthy Leaf,3,class3::healthy_leaf00443,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00443_bright_1660.jpg,Healthy Leaf,3,class3::healthy_leaf00443,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00443_bright_1764.jpg,Healthy Leaf,3,class3::healthy_leaf00443,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00443_flipped_1322.jpg,Healthy Leaf,3,class3::healthy_leaf00443,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00443_rotated_168.jpg,Healthy Leaf,3,class3::healthy_leaf00443,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00443_sheared_775.jpg,Healthy Leaf,3,class3::healthy_leaf00443,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00444_bright_923.jpg,Healthy Leaf,3,class3::healthy_leaf00444,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00444_flipped_1395.jpg,Healthy Leaf,3,class3::healthy_leaf00444,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00444_sheared_566.jpg,Healthy Leaf,3,class3::healthy_leaf00444,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00444_zoomed_400.jpg,Healthy Leaf,3,class3::healthy_leaf00444,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00445_bright_766.jpg,Healthy Leaf,3,class3::healthy_leaf00445,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00445_flipped_912.jpg,Healthy Leaf,3,class3::healthy_leaf00445,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00445_shifted_1899.jpg,Healthy Leaf,3,class3::healthy_leaf00445,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00445_zoomed_732.jpg,Healthy Leaf,3,class3::healthy_leaf00445,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00446_rotated_1427.jpg,Healthy Leaf,3,class3::healthy_leaf00446,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Healthy Leaf/Healthy Leaf00446_rotated_919.jpg,Healthy Leaf,3,class3::healthy_leaf00446,augmented,known_aug_marker
